scripthash_hex	balance_sats	balance_btc
67808affea5f059070e4f98dfcee1d0fb7fb8477590e852c0fda2ed2d75b27bc	5973880520	59.73880520
6781afc2998e9032bd34750bd606bde21512f539940ad9915cfd00f58673f58f	5853510182	58.53510182
678aa7881167644a8010ad1e137122da50f4f200c602a0e89c98c4169a9019d6	5999990671	59.99990671
67cf395c2b1b6a5aefecb3c56d91f8854cf2cc5fbda86cbe87e114d7522be52b	5996524980	59.96524980
68499f7efc0f53702c418a2cc0d5d8b2f3417be2c0a99013413f9c49832011bc	6000089067	60.00089067
684b13a5ab96d2cb3ce8ff402306eb3807fc67559a5f8be2938cbb6748fc323f	6008216164	60.08216164
68eb9a0d7052e7352b99e67a371e57d33a3b685c534f985545687d78002412ca	6000000000	60.00000000
692753194d58baac8cf9d31a9b51fe183340b78a44f1a5589d4cb7013ae6c589	5969962718	59.69962718
692af9f25d8b56cfc897b55b7b80c118afd03726f03e1461251211b5e77d081a	5899996380	58.99996380
6a3b71604fa3b911de70be7644e372f99d9d180073303d9a049375b435af4e23	5891960000	58.91960000
6ad74c878b998d44e2d4041f3bb379aa1d5e4c84e6da5aa23eeda1bb15c82017	6000000000	60.00000000
6b16fd338436253a25e5b80b3f677b73763afd4e6c2c6401994eecceb93daf60	6001422377	60.01422377
6b7885d38b20c7385b6aeffa9d0ba8d3f387b1d709eef99ac1f04c3149701d50	6099799465	60.99799465
6b7b10e3f8e6afa5bfb2236bf8511c8df6d6205b5568f845246dd77070773fe6	6024234609	60.24234609
6c5e4640795d93855ac79467dae7427154b46900d36a44181794e6c652941340	5999853773	59.99853773
6c947aa732b7e6ee071662643b7775afa448d8ab424d381e2fa5d524ca2a258f	5886211673	58.86211673
6d4a553373d8423eaedefc0a27c219022411dbef0cf8f3751459ded656fdc8c7	5999997000	59.99997000
6e385c6e45c464e8739853df519f0fcb869626aa959a6d88def3b20b078ec2f4	5887400733	58.87400733
6f551d6d12c5c660adfb0ff6a8ac24535317b5a24439afe75c8ebe3d363922d3	5893997216	58.93997216
6f8c039a4d73f2cbf47080214bb21723329009cdd8b8d6244103abc036bbeb00	6000324737	60.00324737
6fb2594136c094ce27067e4fe9bc92317aa3e9d70a620db1664a3bfaad183c36	5944695625	59.44695625
7020b9f527cf06edc830b9305c511c62d73405a19bea022a54aeb0af7cf47368	5925153022	59.25153022
70767ba378590e92f5c3a380e9fdaf9bd8361817b3fc2018359321cb6de23151	6099965673	60.99965673
707ea0c1ff5717aa28a66707e78e1c03383bbddb32e3ee8d302e4016bba66884	6099980394	60.99980394
70de1b2bdec634cdc7c9cc127c8bbcf4680df2023d6fc92f8bbf4ad3fc95ca94	6106270000	61.06270000
71b49f57ee48cb06028bcfde2600a15ee81289c19dadf8127fb4fa7a495c4ad8	6127930490	61.27930490
71bd0657fdb9ecb9e8c6a86ff049c945fcfaf7844ee03465a131727e96befbaa	6089210675	60.89210675
724bbb7dea9f454d11c915219c4b021167385ecb96ae901317efbe4d5a947169	5939366877	59.39366877
72527c8ef0cb6d4a758a7810799c24e069031805ec985c8de063d8231272f5ff	5999999262	59.99999262
727eddde735e294171a464002628d3c0be90cedfdd82d6b5221271b86870e20b	5970887120	59.70887120
72d857fddf83ad7ff0d33ce56ba9d36e62b0851a98d23e512795674f9c6bded8	5981343401	59.81343401
732b9a30818cbd685a03cd7521e27b386acf224048148258cf7ddcae20facb23	5869450000	58.69450000
73ab77bec1b9dd16e399f77b3a64b49b30ee0638e191b202600e378cdbb3372d	6078583319	60.78583319
